id,pool_id,dc_id,power,lifespan,hdd_quantity,hdd_unit_size,ssd_quantity,ssd_unit_size,ram_quantity,ram_unit_size,gpu_quantity,gpu_model_name,fan_quantity,psu_total_weight,load_rate,comment,quantity
worker-306,worker,fr01,66.27524351669041,1,,,,,39.715894241780106,GB,,,,,,,1
worker-307,worker,fr01,67.44538008447927,1,,,,,52.89743902280119,GB,,,,,,,1
worker-308,worker,fr01,56.75223604236658,1,,,,,59.86118391926358,GB,,,,,,,1
worker-309,worker,fr01,60.24176214618251,1,,,,,31.207410202336295,GB,,,,,,,1
worker-310,worker,fr01,59.52842773776654,1,,,,,40.43700349643084,GB,,,,,,,1
worker-311,worker,fr01,51.9465803206894,1,,,,,54.890575782365424,GB,,,,,,,1
worker-312,worker,fr01,66.13123660773087,1,,,,,43.79344765868622,GB,,,,,,,1
worker-313,worker,fr01,60.136505086857795,1,,,,,43.059318242540854,GB,,,,,,,1
worker-314,worker,fr01,54.67309751273872,1,,,,,63.67637100730041,GB,,,,,,,1
worker-315,worker,fr01,69.85505448616233,1,,,,,38.39280047008836,GB,,,,,,,1
worker-316,worker,fr01,53.896812554323404,1,,,,,57.11108845798417,GB,,,,,,,1
worker-317,worker,fr01,62.70045104303849,1,,,,,41.024619261489704,GB,,,,,,,1
worker-318,worker,fr01,50.40276636852691,1,,,,,44.181359757379695,GB,,,,,,,1
worker-319,worker,fr01,61.381516867965104,1,,,,,49.33197156817353,GB,,,,,,,1
worker-320,worker,fr01,62.71155447295567,1,,,,,39.566104966163515,GB,,,,,,,1
worker-321,worker,fr01,54.53225337491783,1,,,,,58.385915733591816,GB,,,,,,,1
worker-322,worker,fr01,51.15185353662855,1,,,,,37.08137418734637,GB,,,,,,,1
worker-323,worker,fr01,52.29233735934355,1,,,,,55.95700819799788,GB,,,,,,,1
worker-324,worker,fr01,56.72762026810469,1,,,,,53.7058493582612,GB,,,,,,,1
worker-325,worker,fr01,66.24518607209916,1,,,,,55.940051478638765,GB,,,,,,,1
worker-326,worker,fr01,59.21417605623189,1,,,,,52.10853683905236,GB,,,,,,,1
worker-327,worker,fr01,64.36207944534202,1,,,,,63.41165540383656,GB,,,,,,,1
worker-328,worker,fr01,59.38133645097949,1,,,,,40.91507981014305,GB,,,,,,,1
worker-329,worker,fr01,67.31574620287122,1,,,,,39.34965688802327,GB,,,,,,,1
worker-330,worker,fr01,54.938923591333946,1,,,,,37.53386437113134,GB,,,,,,,1
worker-331,worker,fr01,52.05975339232208,1,,,,,43.803665412146785,GB,,,,,,,1
worker-332,worker,fr01,52.57829002093281,1,,,,,41.338601711779674,GB,,,,,,,1
worker-333,worker,fr01,55.856552327261,1,,,,,31.08822835623846,GB,,,,,,,1
worker-334,worker,fr01,50.817761245887525,1,,,,,51.687636702938036,GB,,,,,,,1
worker-335,worker,fr01,61.72976347908566,1,,,,,35.476351162309975,GB,,,,,,,1
worker-336,worker,fr01,63.37655307875253,1,,,,,59.897062196642025,GB,,,,,,,1
worker-337,worker,fr01,52.466976219334036,1,,,,,42.42387616141921,GB,,,,,,,1
worker-338,worker,fr01,62.152227335542854,1,,,,,38.60455126611363,GB,,,,,,,1
worker-339,worker,fr01,63.285725919149634,1,,,,,32.79341336955114,GB,,,,,,,1
worker-340,worker,fr01,62.31598255109532,1,,,,,32.24573881719793,GB,,,,,,,1
worker-341,worker,fr01,57.762070852208595,1,,,,,43.651760415343674,GB,,,,,,,1
worker-342,worker,fr01,61.005678106383456,1,,,,,53.746326140348735,GB,,,,,,,1
worker-343,worker,fr01,55.49051570019371,1,,,,,48.10905237231531,GB,,,,,,,1
worker-344,worker,fr01,56.02695224137979,1,,,,,39.32127180237665,GB,,,,,,,1
worker-345,worker,fr01,51.007509986456476,1,,,,,55.520926857428364,GB,,,,,,,1
worker-346,worker,fr01,64.32816788621354,1,,,,,61.70974071249716,GB,,,,,,,1
worker-347,worker,fr01,55.42414712689271,1,,,,,59.964416190882744,GB,,,,,,,1
worker-348,worker,fr01,54.59319263754246,1,,,,,52.19440171505981,GB,,,,,,,1
worker-349,worker,fr01,62.782034787157286,1,,,,,47.622319575782846,GB,,,,,,,1
worker-350,worker,fr01,50.1441741529022,1,,,,,56.325164441149525,GB,,,,,,,1
worker-351,worker,fr01,54.68951622339667,1,,,,,58.13809539941789,GB,,,,,,,1
worker-352,worker,fr01,56.570000025027234,1,,,,,58.88041760614228,GB,,,,,,,1
worker-353,worker,fr01,52.77874797390632,1,,,,,34.13097915710987,GB,,,,,,,1
worker-354,worker,fr01,59.999697340813796,1,,,,,53.4194217857936,GB,,,,,,,1
worker-355,worker,fr01,51.05710459398092,1,,,,,61.43940221386893,GB,,,,,,,1
worker-356,worker,fr01,56.21756650454006,1,,,,,31.518128733425666,GB,,,,,,,1
worker-357,worker,fr01,59.58970259517339,1,,,,,34.69922396245057,GB,,,,,,,1
worker-358,worker,fr01,63.33391585096396,1,,,,,40.4354921274929,GB,,,,,,,1
worker-359,worker,fr01,66.76539313590465,1,,,,,59.46627796343772,GB,,,,,,,1
worker-360,worker,fr01,52.82978132687077,1,,,,,48.93865377884234,GB,,,,,,,1
worker-361,worker,fr01,60.18646415367541,1,,,,,45.431200455685065,GB,,,,,,,1
worker-362,worker,fr01,58.53769763170408,1,,,,,40.17755888166982,GB,,,,,,,1
worker-363,worker,fr01,59.40374185738575,1,,,,,61.738202958831806,GB,,,,,,,1
worker-364,worker,fr01,61.51125973021836,1,,,,,63.1769210119066,GB,,,,,,,1
worker-365,worker,fr01,68.68772113943847,1,,,,,38.4399410918455,GB,,,,,,,1
worker-366,worker,fr01,57.92635104587098,1,,,,,48.93834800040427,GB,,,,,,,1
worker-367,worker,fr01,51.30607877017262,1,,,,,63.56505369009882,GB,,,,,,,1
worker-368,worker,fr01,65.17427303086366,1,,,,,35.56425311253095,GB,,,,,,,1
worker-369,worker,fr01,68.97079820671892,1,,,,,42.61258782229941,GB,,,,,,,1
worker-370,worker,fr01,61.27171312493279,1,,,,,45.04919217014735,GB,,,,,,,1
worker-371,worker,fr01,55.716845339714325,1,,,,,35.43553123222237,GB,,,,,,,1
worker-372,worker,fr01,62.01408452393897,1,,,,,39.845945825121355,GB,,,,,,,1
worker-373,worker,fr01,58.95743669877028,1,,,,,47.081598921272715,GB,,,,,,,1
worker-374,worker,fr01,68.5962411739646,1,,,,,34.05106908210409,GB,,,,,,,1
worker-375,worker,fr01,65.0048644969653,1,,,,,34.5051065459526,GB,,,,,,,1
worker-376,worker,fr01,68.41279421494865,1,,,,,46.25978376236849,GB,,,,,,,1
worker-377,worker,fr01,50.256089285527125,1,,,,,43.126089203568846,GB,,,,,,,1
worker-378,worker,fr01,63.52367712126796,1,,,,,38.89705622835813,GB,,,,,,,1
worker-379,worker,fr01,56.46724549972519,1,,,,,32.663134972734916,GB,,,,,,,1
worker-380,worker,fr01,53.0989536304767,1,,,,,41.834401376665,GB,,,,,,,1
worker-381,worker,fr01,69.5117027096255,1,,,,,35.186456472326476,GB,,,,,,,1
worker-382,worker,fr01,52.34784043425769,1,,,,,48.92038418928912,GB,,,,,,,1
worker-383,worker,fr01,61.66950971699434,1,,,,,37.05453667192671,GB,,,,,,,1
worker-384,worker,fr01,65.70123560337483,1,,,,,52.274467347959444,GB,,,,,,,1
worker-385,worker,fr01,66.5335753535046,1,,,,,37.182771280807195,GB,,,,,,,1
worker-386,worker,fr01,59.56633656116624,1,,,,,38.88290152894955,GB,,,,,,,1
worker-387,worker,fr01,55.422797062133796,1,,,,,41.757764383334006,GB,,,,,,,1
worker-388,worker,fr01,51.09250981141736,1,,,,,30.549953005792183,GB,,,,,,,1
worker-389,worker,fr01,65.50576584575553,1,,,,,44.51792924078931,GB,,,,,,,1
worker-390,worker,fr01,52.88474578566163,1,,,,,63.29937606006146,GB,,,,,,,1
worker-391,worker,fr01,53.85819480042863,1,,,,,58.53846605363616,GB,,,,,,,1
worker-392,worker,fr01,62.19486659120702,1,,,,,57.37777420655079,GB,,,,,,,1
worker-393,worker,fr01,61.198436981962566,1,,,,,34.711669195435746,GB,,,,,,,1
worker-394,worker,fr01,54.01745295527039,1,,,,,30.430485779042044,GB,,,,,,,1
worker-395,worker,fr01,68.1997757702982,1,,,,,55.84226904899629,GB,,,,,,,1
worker-396,worker,fr01,65.4786386944726,1,,,,,54.45746435170631,GB,,,,,,,1
worker-397,worker,fr01,54.31837781805051,1,,,,,50.192262046272546,GB,,,,,,,1
worker-398,worker,fr01,64.64581111180422,1,,,,,31.938656430934348,GB,,,,,,,1
worker-399,worker,fr01,53.20869035576243,1,,,,,53.15555034212203,GB,,,,,,,1
worker-400,worker,fr01,61.77751541643223,1,,,,,52.670969417318716,GB,,,,,,,1
worker-401,worker,fr01,63.68633484104511,1,,,,,40.97564056866417,GB,,,,,,,1
worker-402,worker,fr01,58.82551303129115,1,,,,,56.60431338332759,GB,,,,,,,1
worker-403,worker,fr01,64.82616014011141,1,,,,,43.97166055728241,GB,,,,,,,1
worker-404,worker,fr01,53.0968844543861,1,,,,,63.17781046032239,GB,,,,,,,1
worker-405,worker,fr01,50.169391701424814,1,,,,,62.86689330432661,GB,,,,,,,1
worker-406,worker,fr01,64.3501063423326,1,,,,,50.22073902821313,GB,,,,,,,1
worker-407,worker,fr01,56.2038764154951,1,,,,,63.33068898440529,GB,,,,,,,1
worker-408,worker,fr01,69.03072401779167,1,,,,,38.85347878491359,GB,,,,,,,1
worker-409,worker,fr01,56.09210594101238,1,,,,,39.62193522857457,GB,,,,,,,1
worker-410,worker,fr01,51.6822155890499,1,,,,,49.41473541166313,GB,,,,,,,1
worker-411,worker,fr01,67.12562725364748,1,,,,,40.27327860528719,GB,,,,,,,1
worker-412,worker,fr01,54.84873928560957,1,,,,,60.77973601609847,GB,,,,,,,1
worker-413,worker,fr01,57.621478838771424,1,,,,,48.473261358074495,GB,,,,,,,1
worker-414,worker,fr01,50.83494800587981,1,,,,,36.62741654536979,GB,,,,,,,1
worker-415,worker,fr01,68.2360138352367,1,,,,,50.659216637891745,GB,,,,,,,1
worker-416,worker,fr01,67.78290336440892,1,,,,,47.79918833396907,GB,,,,,,,1
worker-417,worker,fr01,51.79791505012665,1,,,,,31.455987615417502,GB,,,,,,,1
worker-418,worker,fr01,66.59308407144522,1,,,,,55.89686151884662,GB,,,,,,,1
worker-419,worker,fr01,55.326669493867776,1,,,,,37.1130242474367,GB,,,,,,,1
worker-420,worker,fr01,63.52921618392348,1,,,,,47.98110581898947,GB,,,,,,,1
worker-421,worker,fr01,64.75856839183189,1,,,,,30.65735973679484,GB,,,,,,,1
worker-422,worker,fr01,54.446484156939306,1,,,,,31.797163417751005,GB,,,,,,,1
worker-423,worker,fr01,60.19496996034016,1,,,,,61.67212304242234,GB,,,,,,,1
worker-424,worker,fr01,64.47070202397325,1,,,,,40.168200666171685,GB,,,,,,,1
worker-425,worker,fr01,56.970670894325494,1,,,,,31.015058571954032,GB,,,,,,,1
worker-426,worker,fr01,54.010464166352094,1,,,,,43.62603510978904,GB,,,,,,,1
worker-427,worker,fr01,54.24274600865203,1,,,,,32.03341361220419,GB,,,,,,,1
worker-428,worker,fr01,58.51954869281978,1,,,,,37.88189308313,GB,,,,,,,1
worker-429,worker,fr01,59.217950703129986,1,,,,,42.24676957832691,GB,,,,,,,1
worker-430,worker,fr01,59.150876226968414,1,,,,,46.550002655070074,GB,,,,,,,1
worker-431,worker,fr01,65.45423730539238,1,,,,,41.70228678043302,GB,,,,,,,1
worker-432,worker,fr01,61.10565187657364,1,,,,,57.61158400504263,GB,,,,,,,1
worker-433,worker,fr01,59.10085493834501,1,,,,,35.39605293973436,GB,,,,,,,1
worker-434,worker,fr01,64.42151726063773,1,,,,,58.5864812257468,GB,,,,,,,1
worker-435,worker,fr01,60.00909469078808,1,,,,,35.80455201577056,GB,,,,,,,1
worker-436,worker,fr01,57.3782403009537,1,,,,,33.95790558355969,GB,,,,,,,1
worker-437,worker,fr01,59.97132639673378,1,,,,,50.979498137675485,GB,,,,,,,1
worker-438,worker,fr01,54.47330226115321,1,,,,,56.413203437272145,GB,,,,,,,1
worker-439,worker,fr01,58.55802566806157,1,,,,,58.86613069300097,GB,,,,,,,1
worker-440,worker,fr01,57.44051367018747,1,,,,,40.16378854275493,GB,,,,,,,1
worker-441,worker,fr01,53.66132608359958,1,,,,,48.885533023937924,GB,,,,,,,1
worker-442,worker,fr01,53.06589454837757,1,,,,,34.54617957755335,GB,,,,,,,1
worker-443,worker,fr01,54.226020400557886,1,,,,,42.639699149027905,GB,,,,,,,1
worker-444,worker,fr01,69.26604220311107,1,,,,,30.911774251055984,GB,,,,,,,1
worker-445,worker,fr01,59.18514372164747,1,,,,,44.46745749647029,GB,,,,,,,1
worker-446,worker,fr01,57.76918381045566,1,,,,,48.14962352418783,GB,,,,,,,1
worker-447,worker,fr01,67.36945694285103,1,,,,,54.258171461914046,GB,,,,,,,1
worker-448,worker,fr01,54.672275423826314,1,,,,,34.26747123837863,GB,,,,,,,1
worker-449,worker,fr01,69.58835414460998,1,,,,,43.327592554875885,GB,,,,,,,1
worker-450,worker,fr01,65.65627688918445,1,,,,,51.740287721235454,GB,,,,,,,1
worker-451,worker,fr01,50.68867316418641,1,,,,,56.129778309162994,GB,,,,,,,1
worker-452,worker,fr01,51.86487064822745,1,,,,,58.223950229229224,GB,,,,,,,1
worker-453,worker,fr01,69.066494567505,1,,,,,53.2237464639464,GB,,,,,,,1
worker-454,worker,fr01,68.7717569471375,1,,,,,53.13247842612614,GB,,,,,,,1
worker-455,worker,fr01,61.268395309374704,1,,,,,53.93879057879219,GB,,,,,,,1
worker-456,worker,fr01,66.18270198426269,1,,,,,44.91250682711659,GB,,,,,,,1
worker-457,worker,fr01,50.34986665675893,1,,,,,60.704925855353956,GB,,,,,,,1
worker-458,worker,fr01,50.052623762792024,1,,,,,55.08432841666607,GB,,,,,,,1
worker-459,worker,fr01,53.290143085413106,1,,,,,62.62634962410554,GB,,,,,,,1
worker-460,worker,fr01,59.77118883971872,1,,,,,37.69769581923221,GB,,,,,,,1
worker-461,worker,fr01,56.20897818281922,1,,,,,55.26003932860473,GB,,,,,,,1
worker-462,worker,fr01,63.276889872852095,1,,,,,42.71702665502569,GB,,,,,,,1
worker-463,worker,fr01,53.4625446772129,1,,,,,44.87099171046097,GB,,,,,,,1
worker-464,worker,fr01,60.21098512187472,1,,,,,32.40691034534211,GB,,,,,,,1
worker-465,worker,fr01,61.3539518883439,1,,,,,37.270742041385105,GB,,,,,,,1
worker-466,worker,fr01,53.3641502100282,1,,,,,51.567061373591876,GB,,,,,,,1
worker-467,worker,fr01,55.76403256383988,1,,,,,45.27570103261207,GB,,,,,,,1
worker-468,worker,fr01,63.58506059791132,1,,,,,36.47149967373249,GB,,,,,,,1
worker-469,worker,fr01,50.992380169099945,1,,,,,59.32594432135481,GB,,,,,,,1
worker-470,worker,fr01,63.32436664337892,1,,,,,39.822707290542155,GB,,,,,,,1
worker-471,worker,fr01,67.66667519951488,1,,,,,37.857743962672636,GB,,,,,,,1
worker-472,worker,fr01,56.226001829619186,1,,,,,38.58154607443643,GB,,,,,,,1
worker-473,worker,fr01,61.663911527109285,1,,,,,45.44237167527053,GB,,,,,,,1
worker-474,worker,fr01,63.091505693737176,1,,,,,49.43516721406459,GB,,,,,,,1
worker-475,worker,fr01,57.44908368544866,1,,,,,51.577494190744204,GB,,,,,,,1
worker-476,worker,fr01,68.99771730058809,1,,,,,57.7035153152372,GB,,,,,,,1
worker-477,worker,fr01,66.66855566590019,1,,,,,56.481103437999764,GB,,,,,,,1
worker-478,worker,fr01,52.8093167484632,1,,,,,37.48436264229552,GB,,,,,,,1
worker-479,worker,fr01,59.616642149676494,1,,,,,45.71339910995331,GB,,,,,,,1
worker-480,worker,fr01,61.142614569227824,1,,,,,35.43260112106313,GB,,,,,,,1
worker-481,worker,fr01,63.97612040214274,1,,,,,60.11606070425585,GB,,,,,,,1
worker-482,worker,fr01,51.82635430986335,1,,,,,41.27389856728614,GB,,,,,,,1
worker-483,worker,fr01,68.18042299925916,1,,,,,40.6895399283337,GB,,,,,,,1
worker-484,worker,fr01,66.45228827078543,1,,,,,52.80440741175027,GB,,,,,,,1
worker-485,worker,fr01,55.716527726987614,1,,,,,48.494918332622376,GB,,,,,,,1
worker-486,worker,fr01,67.6796836156581,1,,,,,48.657338368095864,GB,,,,,,,1
worker-487,worker,fr01,59.55855964598115,1,,,,,34.640689509626824,GB,,,,,,,1
worker-488,worker,fr01,55.77368040330574,1,,,,,63.3772056287215,GB,,,,,,,1
worker-489,worker,fr01,58.7338857762927,1,,,,,54.40824580735678,GB,,,,,,,1
worker-490,worker,fr01,60.01558489106617,1,,,,,50.65199450573256,GB,,,,,,,1
worker-491,worker,fr01,52.80835995036155,1,,,,,52.41462234788615,GB,,,,,,,1
worker-492,worker,fr01,60.84873148658602,1,,,,,48.34710195565002,GB,,,,,,,1
worker-493,worker,fr01,51.570599582030496,1,,,,,30.486501408547085,GB,,,,,,,1
worker-494,worker,fr01,58.08341674870815,1,,,,,49.717096600480616,GB,,,,,,,1
worker-495,worker,fr01,59.19216284593256,1,,,,,34.92069735761771,GB,,,,,,,1
worker-496,worker,fr01,62.00744267918496,1,,,,,55.607507272608245,GB,,,,,,,1
worker-497,worker,fr01,69.80516277419592,1,,,,,54.70999042367579,GB,,,,,,,1
worker-498,worker,fr01,61.769305271972954,1,,,,,46.56314155311482,GB,,,,,,,1
worker-499,worker,fr01,64.82876452310528,1,,,,,47.7005261026265,GB,,,,,,,1
worker-500,worker,fr01,50.83411743512826,1,,,,,38.59135204955049,GB,,,,,,,1
worker-501,worker,fr01,64.38162815720628,1,,,,,32.18880958827587,GB,,,,,,,1
worker-502,worker,fr01,57.82255954427944,1,,,,,62.2786546585917,GB,,,,,,,1
worker-503,worker,fr01,62.42147821407085,1,,,,,60.8829914632066,GB,,,,,,,1
worker-504,worker,fr01,50.4915550996974,1,,,,,39.87227021900134,GB,,,,,,,1
worker-505,worker,fr01,64.54140026690098,1,,,,,32.220085396159696,GB,,,,,,,1
worker-506,worker,fr01,62.310084612858915,1,,,,,50.58869118280985,GB,,,,,,,1
worker-507,worker,fr01,66.9291882227304,1,,,,,36.67781691492833,GB,,,,,,,1
worker-508,worker,fr01,54.415953083433095,1,,,,,48.36450011322738,GB,,,,,,,1
worker-509,worker,fr01,59.771359518076274,1,,,,,48.145937473323784,GB,,,,,,,1
worker-510,worker,fr01,68.9399013435011,1,,,,,49.129452147880755,GB,,,,,,,1
worker-511,worker,fr01,63.71096521144694,1,,,,,38.89949331222947,GB,,,,,,,1
worker-512,worker,fr01,65.07421101110285,1,,,,,34.613754715932146,GB,,,,,,,1
worker-513,worker,fr01,67.43563659077768,1,,,,,32.512616658058896,GB,,,,,,,1
worker-514,worker,fr01,53.99320635980475,1,,,,,45.721311135201105,GB,,,,,,,1
worker-515,worker,fr01,67.15580256594382,1,,,,,45.30262961823529,GB,,,,,,,1
worker-516,worker,fr01,59.546787724108235,1,,,,,53.65905935936206,GB,,,,,,,1
worker-517,worker,fr01,55.70737859764734,1,,,,,40.30299370767756,GB,,,,,,,1
worker-518,worker,fr01,64.61113971796206,1,,,,,45.43432929219522,GB,,,,,,,1
worker-519,worker,fr01,69.44088381897141,1,,,,,61.74679499222762,GB,,,,,,,1
worker-520,worker,fr01,55.57390087499099,1,,,,,58.1063638544334,GB,,,,,,,1
worker-521,worker,fr01,62.60060358776208,1,,,,,37.359782130935265,GB,,,,,,,1
worker-522,worker,fr01,69.72610784842006,1,,,,,61.960064193539765,GB,,,,,,,1
worker-523,worker,fr01,58.623731376079434,1,,,,,44.009757593382204,GB,,,,,,,1
worker-524,worker,fr01,63.868226589704385,1,,,,,48.80652585369599,GB,,,,,,,1
worker-525,worker,fr01,62.331577763523526,1,,,,,58.333091660240534,GB,,,,,,,1
worker-526,worker,fr01,61.75581522532762,1,,,,,55.33070712694793,GB,,,,,,,1
worker-527,worker,fr01,65.3598625702025,1,,,,,30.33104703552846,GB,,,,,,,1
worker-528,worker,fr01,65.64292939887595,1,,,,,48.442612029637175,GB,,,,,,,1
worker-529,worker,fr01,61.96469020563319,1,,,,,60.235146913076136,GB,,,,,,,1
worker-530,worker,fr01,54.01282272584578,1,,,,,42.71445214526592,GB,,,,,,,1
worker-531,worker,fr01,68.84060555717842,1,,,,,44.924427009919285,GB,,,,,,,1
worker-532,worker,fr01,55.39120075433573,1,,,,,34.11279002961108,GB,,,,,,,1
worker-533,worker,fr01,67.1847189307936,1,,,,,58.62965243419316,GB,,,,,,,1
worker-534,worker,fr01,64.71432227800133,1,,,,,59.957105364500514,GB,,,,,,,1
worker-535,worker,fr01,52.83744319053274,1,,,,,38.50465368865082,GB,,,,,,,1
worker-536,worker,fr01,53.83896665300139,1,,,,,47.791108563231845,GB,,,,,,,1
worker-537,worker,fr01,51.827197152889674,1,,,,,56.96530479427052,GB,,,,,,,1
worker-538,worker,fr01,52.24439215940055,1,,,,,58.69523437977231,GB,,,,,,,1
worker-539,worker,fr01,58.00237663346286,1,,,,,40.4666655653173,GB,,,,,,,1
worker-540,worker,fr01,52.68029650985517,1,,,,,52.6645955308185,GB,,,,,,,1
worker-541,worker,fr01,69.6310213826269,1,,,,,35.60551424175868,GB,,,,,,,1
worker-542,worker,fr01,63.401935669242505,1,,,,,56.58980530512265,GB,,,,,,,1
worker-543,worker,fr01,59.40386586157351,1,,,,,60.313111144111716,GB,,,,,,,1
worker-544,worker,fr01,58.10306222809317,1,,,,,41.68635735325135,GB,,,,,,,1
worker-545,worker,fr01,62.54172760126735,1,,,,,42.04708192402781,GB,,,,,,,1
worker-546,worker,fr01,60.64230609113946,1,,,,,44.977481061975624,GB,,,,,,,1
worker-547,worker,fr01,62.28731031015985,1,,,,,39.34569643418216,GB,,,,,,,1
worker-548,worker,fr01,56.391473717597684,1,,,,,32.23749443802771,GB,,,,,,,1
worker-549,worker,fr01,58.146397285986104,1,,,,,31.554189586731972,GB,,,,,,,1
worker-550,worker,fr01,64.62158926364823,1,,,,,52.28232986684631,GB,,,,,,,1
worker-551,worker,fr01,68.27623368811106,1,,,,,32.42325616863132,GB,,,,,,,1
worker-552,worker,fr01,57.50005255991796,1,,,,,41.32193410447077,GB,,,,,,,1
worker-553,worker,fr01,58.75637561620816,1,,,,,42.756169945054225,GB,,,,,,,1
worker-554,worker,fr01,58.98587714724345,1,,,,,43.90405771223641,GB,,,,,,,1
worker-555,worker,fr01,61.08746005394841,1,,,,,37.59319699369345,GB,,,,,,,1
worker-556,worker,fr01,54.363869999339684,1,,,,,34.29610329469766,GB,,,,,,,1
worker-557,worker,fr01,66.6866072234003,1,,,,,38.06405947979245,GB,,,,,,,1
worker-558,worker,fr01,50.36689869831374,1,,,,,36.12732606815242,GB,,,,,,,1
worker-559,worker,fr01,66.62380217583214,1,,,,,44.80245961851022,GB,,,,,,,1
worker-560,worker,fr01,68.23786133479047,1,,,,,63.833442187128504,GB,,,,,,,1
worker-561,worker,fr01,55.204422567753156,1,,,,,41.12483151939533,GB,,,,,,,1
worker-562,worker,fr01,50.35712030331967,1,,,,,53.4957593786241,GB,,,,,,,1
worker-563,worker,fr01,67.13629069981047,1,,,,,43.422569203455815,GB,,,,,,,1
worker-564,worker,fr01,65.06728708069747,1,,,,,57.16499820025381,GB,,,,,,,1
worker-565,worker,fr01,50.684156081848606,1,,,,,55.102691836260234,GB,,,,,,,1
worker-566,worker,fr01,67.75377509858677,1,,,,,63.919427614644285,GB,,,,,,,1
worker-567,worker,fr01,67.5727909006211,1,,,,,57.18423999146854,GB,,,,,,,1
worker-568,worker,fr01,55.41391256092966,1,,,,,32.8998502342472,GB,,,,,,,1
worker-569,worker,fr01,61.822918910987426,1,,,,,43.24425349043484,GB,,,,,,,1
worker-570,worker,fr01,63.61609520034176,1,,,,,34.231319846956765,GB,,,,,,,1
worker-571,worker,fr01,54.9597043108503,1,,,,,48.776419286037296,GB,,,,,,,1
worker-572,worker,fr01,64.00027713048628,1,,,,,32.24765497245786,GB,,,,,,,1
worker-573,worker,fr01,66.38647883734649,1,,,,,48.364399713733434,GB,,,,,,,1
worker-574,worker,fr01,67.00915831599804,1,,,,,54.753289943614895,GB,,,,,,,1
worker-575,worker,fr01,55.74770875013614,1,,,,,34.58908529950371,GB,,,,,,,1
worker-576,worker,fr01,68.60469692291697,1,,,,,56.28316002939739,GB,,,,,,,1
worker-577,worker,fr01,58.316573977560964,1,,,,,55.21793057482776,GB,,,,,,,1
worker-578,worker,fr01,66.07779445011553,1,,,,,31.611749386153488,GB,,,,,,,1
worker-579,worker,fr01,54.84174503866769,1,,,,,42.41786213229588,GB,,,,,,,1
worker-580,worker,fr01,64.54079571710281,1,,,,,44.370822191321224,GB,,,,,,,1
worker-581,worker,fr01,59.88827436250642,1,,,,,32.191825948941435,GB,,,,,,,1
worker-582,worker,fr01,66.0815265446043,1,,,,,42.03392767266477,GB,,,,,,,1
worker-583,worker,fr01,57.09745607126191,1,,,,,31.953411058099515,GB,,,,,,,1
worker-584,worker,fr01,54.095440545910044,1,,,,,51.543873032001144,GB,,,,,,,1
worker-585,worker,fr01,56.89768820856673,1,,,,,44.4942919404662,GB,,,,,,,1
worker-586,worker,fr01,62.46165282569252,1,,,,,49.01447121164745,GB,,,,,,,1
worker-587,worker,fr01,66.53664590353137,1,,,,,49.42757585035707,GB,,,,,,,1
worker-588,worker,fr01,61.958168779371015,1,,,,,45.0552125981534,GB,,,,,,,1
worker-589,worker,fr01,64.2261438942187,1,,,,,36.53767537989966,GB,,,,,,,1
worker-590,worker,fr01,69.19653459497178,1,,,,,55.6087143828039,GB,,,,,,,1
worker-591,worker,fr01,60.711286990312225,1,,,,,30.29040949366607,GB,,,,,,,1
worker-592,worker,fr01,61.42720818110544,1,,,,,33.125725908989935,GB,,,,,,,1
worker-593,worker,fr01,66.17632433193486,1,,,,,53.34853957333499,GB,,,,,,,1
worker-594,worker,fr01,59.43932101943743,1,,,,,62.299859992828544,GB,,,,,,,1
worker-595,worker,fr01,61.53380030083352,1,,,,,48.78551971245335,GB,,,,,,,1
worker-596,worker,fr01,67.78374090372327,1,,,,,59.82992191488181,GB,,,,,,,1
worker-597,worker,fr01,62.854305986658204,1,,,,,55.531282929052985,GB,,,,,,,1
worker-598,worker,fr01,56.08909686425878,1,,,,,48.849349443224085,GB,,,,,,,1
worker-599,worker,fr01,65.07340480419882,1,,,,,55.13473176029838,GB,,,,,,,1
worker-600,worker,fr01,53.7914294033583,1,,,,,62.01250593651589,GB,,,,,,,1
worker-601,worker,fr01,56.85897040143096,1,,,,,55.101962006177104,GB,,,,,,,1
worker-602,worker,fr01,62.501944292260035,1,,,,,46.73191306595456,GB,,,,,,,1
worker-603,worker,fr01,50.92004234310263,1,,,,,35.99330931142221,GB,,,,,,,1
worker-604,worker,fr01,66.60829555151105,1,,,,,48.619880878683446,GB,,,,,,,1
worker-605,worker,fr01,60.566113435523434,1,,,,,57.662036341765116,GB,,,,,,,1
worker-606,worker,fr01,59.42029794753236,1,,,,,36.28776580745725,GB,,,,,,,1
worker-607,worker,fr01,53.58442979214594,1,,,,,57.80337218017933,GB,,,,,,,1
worker-608,worker,fr01,54.68728126832657,1,,,,,63.49878958543409,GB,,,,,,,1
worker-609,worker,fr01,61.26931533678952,1,,,,,42.67170973306196,GB,,,,,,,1
worker-610,worker,fr01,60.496508215769666,1,,,,,48.98928952940122,GB,,,,,,,1
worker-611,worker,fr01,66.26510978372119,1,,,,,39.78742302693532,GB,,,,,,,1
worker-612,worker,fr01,60.31287518019457,1,,,,,61.26985700123549,GB,,,,,,,1
worker-613,worker,fr01,59.895523030685226,1,,,,,52.77679593228267,GB,,,,,,,1
