hw_id,lc_step,ADPe,ADPf,AP,CTUe,CTUh_c,CTUh_nc,Epf,Epm,Ept,GWP,GWPf,GWPlu,IR,LU,ODP,PM,POCP,WU,TPE,GWPb
worker-400,manufacturing,27.17118897826666,15.074074446589758,88.4341058861406,61.48765702472648,61.80288971272127,24.67726524867564,10.012878655941526,48.830644564201144,53.22184562640536,16.41675516618116,14.909450671765912,51.70306336521606,46.016946488139865,84.41601829425073,86.9686597664364,62.03561694158303,83.52181520519466,79.15986891839117,12.409152144736312,7.507220393133895
worker-401,manufacturing,99.60612299498713,36.0019812359471,60.931815994403124,9.463451904270826,54.47310950070803,94.22786630367288,27.27556666455746,8.1692736097412,28.08020430415249,24.84643687902559,15.782591042943938,11.998103464869637,70.1217508144704,9.794280635120156,72.83165069587174,58.556806746712674,74.11925647242485,84.53410783498363,55.16028850262512,6.04336315761993
worker-402,manufacturing,98.86476420235992,80.79808730192389,82.47511055368196,23.171349293468737,2.1208881516892153,84.06567859836605,56.694643692514326,55.42239566690432,41.25478306487603,70.96931972071808,2.7833990508520534,3.684654139393817,92.95241186533559,49.19170428531052,70.48356916539902,72.30829626154635,12.921759912417063,38.14476855211307,36.98361421306879,12.284374890604155
worker-403,manufacturing,82.63175174821924,28.156694833919516,45.80812462346421,43.24938829802506,56.97594659351244,89.00798146589224,36.50286006889066,19.133551838778118,12.1364615362757,79.15914577471746,54.821512165910235,14.950631208882436,92.3985615384979,81.4843480541546,57.622097884717036,1.3651394745840428,24.301551366505624,2.794268110657694,76.21667455522802,24.516862123045115
worker-404,manufacturing,42.562061830199674,0.21220700423154604,8.1127047821983,2.808357673198414,0.14223428167294827,4.5939684746350125,66.91473472398644,88.86606785532703,46.540375964225476,58.413202970015924,60.982126021594155,14.565980207814565,27.106436880022112,77.47816182708955,65.12492199491338,25.082912998601238,0.1124749344912801,93.65447200789056,32.33362609129351,13.697965039414195
worker-405,manufacturing,45.71814798642679,73.43024947028198,73.27785110538538,21.592769339333138,22.939750010014638,11.337968951407118,14.657805305938831,27.06257850158299,49.163075794445334,92.56331928297026,9.673722458546564,77.1184639078358,76.70921596110264,41.928953307901985,51.24201343569273,55.08387715193683,71.50287689136283,98.87065925303258,37.173137184449345,66.72610820851074
worker-406,manufacturing,73.77012340542657,8.412659968699154,17.690203499253954,22.95152451889941,12.828319952769618,41.917534626450724,57.64259753260684,21.06308310988134,78.23077410556024,4.942904185458996,83.29700327219791,86.64073637770797,96.29597482149028,63.54864844395841,87.99266796169086,60.7519547360363,3.2130284919001384,17.01699979503929,67.9019290428123,46.82714630584044
worker-407,manufacturing,21.488148839825737,7.835973262290208,68.38377045733985,26.515702404835594,42.74926675778188,61.015946664906615,62.20153422835581,26.9244598031252,78.9818093628872,52.771563710257894,13.038625061796106,66.74441797604513,97.76288781563896,56.636713364716144,75.12854368629765,50.49324464867959,59.96387689532162,10.040368805683341,77.23708207680232,29.37392869354052
worker-408,manufacturing,99.18441624187389,82.88425457495899,45.724322339010115,71.0699801928854,8.734333526915716,90.9573100514872,34.107563122653616,24.22803408072308,78.35338789363013,91.97197978819274,73.04608573532934,7.162563507089548,34.389478665510296,62.061052590205335,99.54316651681326,67.33090555969927,72.96387078602213,25.665216644476494,28.609906871277534,59.27656685253309
worker-409,manufacturing,34.55573859983845,30.401011020614966,69.21801106782011,26.56331265060743,34.396843504993846,34.36456767911829,59.14746484259486,17.264649766958108,56.07427827325825,29.167519635137808,46.238135145465584,59.59799534708837,71.2228912526114,65.22791805804569,42.671444449613695,57.06005210215566,52.83026558114854,64.0283085330498,84.00925008040184,64.33671604088667
worker-410,manufacturing,31.14111334695898,86.66497627008228,22.28460700937034,15.139969422362821,62.26657195273887,24.695901513208117,31.796788352086626,46.338552818501086,88.0121142561517,79.71817987280825,22.19083557446596,19.682129780915048,54.78044770369009,93.13084628299512,68.83556740805591,51.129484906243505,52.537495406950455,99.86859711045632,86.16930046958971,68.1106565797688
worker-411,manufacturing,76.10220226076353,28.304794756772534,72.22737794323068,30.204483689114102,55.4096254445956,80.31471209123112,56.14686030060252,52.56409189544839,37.71307483108297,98.16008519183126,58.05979977293544,34.89967119638102,4.051185270386092,96.75350521092743,49.784474829989314,99.7292155052842,99.7748566201433,16.881611296848508,7.00113765630338,78.57494264869325
worker-412,manufacturing,2.491168579944014,83.22244757505031,6.149014542904807,73.78037165864241,34.342354749689605,48.31240738757129,17.020095720322804,86.56804484416908,37.70857145030123,78.38147655209033,81.3729758424054,43.626148978793566,93.21154787711008,16.185501137951263,82.25269475892316,93.18033346197589,16.71023612695678,62.710890814092856,41.11571313261345,95.47763345123789
worker-413,manufacturing,78.67358906106615,39.72799026901944,36.673445081273236,22.20809855177235,57.336228175912694,37.36749983685598,90.27115029348477,59.64728797918486,18.06568209124585,49.29300835197898,99.4402216482977,94.96470014284981,57.592630384830535,52.162172364539536,16.330845273950267,58.9468139004462,81.98777825129702,32.158018002701475,61.62923300555455,53.12305745044663
worker-414,manufacturing,81.55896325952213,44.827994780634214,11.700169842087572,11.839190026210723,93.41223735156706,21.714116771042967,97.52523500601613,61.090705618291466,11.861124982727912,14.47185912109843,87.29714343197944,86.97470262794043,12.543930403710812,13.492025160274713,98.81103725335663,12.889421861854144,18.31039537909145,62.58314800408689,10.477893391245551,44.94098319116719
worker-415,manufacturing,61.15543716058111,27.640411866538916,70.42655062277187,70.86521401367058,45.50579198687128,61.332167356958614,56.77684319428323,76.32322453298319,56.85081016017226,68.17627537765605,46.189975120064666,27.68570118050536,47.44976430800612,39.43255684166312,2.2281773593897936,35.37003382219377,89.56843643649879,92.67748459146725,51.095126788697776,39.59262743600529
worker-416,manufacturing,53.82077760705242,29.570076482415796,73.25634518595623,39.81434936355708,0.7368573852517768,39.43798713756652,5.237763052719224,64.75722293815029,50.376201191400035,11.706444762927692,79.7240742462683,82.05324695627975,62.10705511714797,53.9281009326405,3.2478581311973453,67.21580513594827,42.16365428334865,26.770968858389608,55.66570736967393,92.87300809077716
worker-417,manufacturing,5.711133973480742,97.32895745515499,74.92748781535596,44.25157368261542,95.68254723575102,74.07354352177201,61.83849766707101,54.366251519905504,23.006064342419418,66.78702206623862,31.17367921545847,16.701292120577104,67.15573118834648,23.596902342004167,60.698044244533975,6.114442143042265,11.665352617561265,61.172132104705824,71.40957868818047,5.0355152307014155
worker-418,manufacturing,21.50573338587336,77.34048426601471,15.807012698343026,81.32059920254319,9.368995796151825,53.857582723339846,87.76334936934394,51.48488161202851,29.703917657686084,19.21019000946538,2.2668781134956073,46.689384595438256,61.19313274168936,49.86126784559373,44.397323821610925,60.96667693136661,86.85506132623043,92.56037376738536,9.546539804002563,79.87360996063036
worker-419,manufacturing,47.73541339110676,56.658776435066294,35.56152173919466,74.00247903952543,86.9407322548612,96.42228486161397,63.52408941016135,85.35885146071095,19.01184168760407,45.2665793062902,93.52838330142029,65.1362978655483,52.54375081115234,45.971734904170006,12.901431198237013,80.26047937573534,99.30462772227277,90.7377934064099,90.76535360105512,34.76113498157096
worker-420,manufacturing,49.131525972467095,6.273242212945496,92.21631487810754,73.36366863121424,75.05722885137978,47.57809341252292,34.34716845081211,10.001935366382142,8.600802761492776,39.65165560102813,88.48804034817674,59.204705295808814,22.160300175659287,90.04609151156791,40.39820322066048,95.23761534153442,16.183258237514586,64.67842091747573,66.64640316596022,20.14547605596464
worker-421,manufacturing,79.0708291492107,25.248867674325027,42.45688803903509,25.50011629490745,77.83059150919011,89.57999973555339,16.66429299092902,34.791654985110235,89.55719553322943,35.55771683595233,57.909373267381305,18.16933256094343,77.2677845024617,90.06851125403247,57.10433735870575,56.089333688034614,7.63349343298475,60.13632282974838,50.55667179497362,46.836289862092784
worker-422,manufacturing,45.14148223369251,62.685188500473934,82.11161159820549,8.941136323497446,69.55272549091741,43.63907029644012,1.7273496125957077,49.187918813644714,43.53382878932256,23.56791023731155,31.305364557103232,73.87954841747175,62.05693286705783,0.7341291250712589,54.827401726196136,47.967969514490186,76.69492580992163,65.54708877795858,15.107962493140125,68.3701660294848
worker-423,manufacturing,3.9109973609742554,9.578852641334812,25.56413231294805,36.26736719479552,95.22950859910135,7.281864163915697,36.588242523875955,5.257564348820843,90.58653712608049,76.80166986783058,61.52419138138085,73.28580159908624,15.966707859387885,80.43557167159943,30.70200666706413,40.96711839706685,26.755176375951162,32.425246522261254,22.59482978769165,81.60701776096236
worker-424,manufacturing,43.8576169916262,31.237000942760083,91.55356317292663,62.21835786063091,90.59650645269974,48.557518820924884,21.437824410987904,9.549234343612245,51.88214894897176,87.8706048178286,93.51658113718237,23.483805829599657,35.42673773543028,57.22687576661808,61.25169704889688,23.560882326860465,27.907439512022936,42.86955321890756,12.490203075878558,86.82321355191903
worker-425,manufacturing,3.3942666851288994,4.88459630203264,20.014729204992577,33.138366303500966,11.112587803575735,43.40350208609557,64.91556016677883,49.263304831054846,32.12845946885431,91.5099644307772,82.36147063305503,19.584893976938154,37.555317468596016,62.16905665611616,50.03662034591767,88.64469372598863,83.96259823828477,46.953818877059774,35.03605690753824,43.72642347330814
worker-426,manufacturing,40.3387090431483,34.14388209794074,17.95132330780971,28.874085402598404,68.60625976801634,50.21716344004604,86.30510747785533,15.329781874778337,72.89941447559829,60.06219869349213,68.92443002245905,3.6599151548619036,60.30595210882481,67.51649085333744,82.53383292968087,30.15751213312675,81.8741860485282,68.08882311683499,89.26896832905196,6.791906008870452
worker-427,manufacturing,40.46812122240312,25.040871068843508,2.791056507947076,38.838660682198636,39.3784538518487,50.97456156595172,55.68446815232176,15.728950834260269,42.20160937552807,38.00322650442807,70.14015862558628,30.633670619805176,51.309283672013414,16.686292216161114,65.72024413157183,76.70655962365431,62.46598461912498,39.488175196195826,53.44566008576697,83.52566040156569
worker-428,manufacturing,54.09962822833753,68.00634499612012,66.31947180227634,34.33016442115018,22.241839268234088,28.347953838235195,36.12105473595716,15.88110708923014,47.42573844770174,38.52618770984915,75.61194017401536,67.81026335380993,80.69540045158449,6.665704451505383,45.43530265366746,60.390356403926695,51.0117588418897,32.10104129772883,67.38161722576979,16.104105367414412
worker-429,manufacturing,14.768612009168724,12.530011831950771,13.084353835502327,16.795391919990866,98.24628127990168,62.587138446043824,69.20703423812242,25.636952455486416,75.19393600583308,72.50493158846784,54.77192161180188,46.43053227890813,25.123375841354967,79.17073652559075,87.45372130517272,74.18413309799949,26.974792820972247,88.61538079910135,11.9507570680912,34.04638960957652
worker-430,manufacturing,9.148054891395685,10.443522033941754,74.91278969121348,70.60080757318657,21.451025784852828,95.82666852918375,43.03704768301121,2.055546380431039,34.176988162649266,5.423640641379213,88.71924266422907,46.652285991636745,64.66407556286555,17.68189466614253,34.121233095079205,37.62284131880298,99.1099622375977,3.0173617334253833,7.6305894023173,86.84530423595763
worker-431,manufacturing,73.90386484346861,71.14437808104353,14.310850265540287,4.392417026445905,35.1901704932568,85.96068815076089,9.757056654755026,25.533460617811222,96.89228320260841,88.18996300290188,69.97604367933569,51.27989915674781,4.429060311503907,45.694535907119146,5.711064472959892,36.96348431750754,36.520201538435124,70.36738316778772,4.36200188601984,40.1483023499451
worker-432,manufacturing,19.990882079892845,12.753774839771125,25.395034231523127,47.69538541532747,39.86908849708654,12.392553090338442,23.258902546860604,74.8669858537006,94.80881866917949,98.33397648128148,68.43810818812679,6.883390193366901,24.840998262589775,24.160106139791548,83.83887062980733,36.48981244653528,58.86322727186963,71.90705512426419,19.422944922887798,99.8227060941259
worker-433,manufacturing,23.063145078949276,85.73576596243319,6.663092897176803,83.58630245566513,14.366143622544802,65.49437031194537,75.08734164465625,0.9483976551920459,56.21610870234879,75.47713303141289,11.06166075171564,93.18688224823306,34.52570321043229,6.648285658262076,27.419612774242907,90.67938523630433,80.71636602246261,78.97678339132885,93.80238261840235,34.21826121195121
worker-434,manufacturing,10.025621877192325,66.72495127758043,27.12478344979059,96.38251279236874,14.212720302271775,59.016380700430624,1.673995955283969,36.643088799177356,27.34880523437031,52.14101986154328,63.12605230102633,0.4108872705194666,37.613825812965615,21.52792028232915,9.129430450009279,86.34036227836056,40.276553999856944,10.060521814946844,66.24943417636224,98.39493288152185
worker-435,manufacturing,43.935768178698645,81.09726950408721,29.386428777170515,49.83844393351933,97.49993554221112,52.014757702061274,8.317207617851386,29.8325064075184,4.780755179783702,96.90066956903519,72.87896688665609,90.1156984662548,88.9502437937121,53.31512138801011,1.9856929044502425,38.991234641293545,8.440403665908002,88.05712011882792,4.098302751530003,86.17189060383387
worker-436,manufacturing,22.36486665826931,76.16293936961982,20.941618069134105,62.669704153030416,34.264731096942555,48.25067571128204,49.40583780820883,15.06629526639427,51.46301004099361,73.80904887430306,1.5071725558767124,53.134006690496406,75.29040453329387,72.55574713177336,97.01479847950026,67.78274943936644,57.37344753379671,98.30024572125177,22.87947561581992,79.153674409802
worker-437,manufacturing,23.90493037534326,3.068067440338651,24.438028500786835,16.685737823349644,59.5116154903952,41.26305280477182,5.387400555963273,28.012730263925643,39.05727827400457,71.25864260856041,20.571660519528468,46.12949170077394,52.2178990255904,45.94912899963847,40.50580337860089,9.37741838007583,30.06357420293967,80.05665854553318,37.90937260241145,34.882842200141276
worker-438,manufacturing,31.025165562092084,26.062378575525457,16.763288060884772,19.1645990683844,97.75694719767752,96.0447989542327,63.28558805107421,91.92507902905805,49.681479758035415,36.46839312990375,7.583640823249926,49.49063076355389,94.819864764202,24.844052843786002,94.10626504829474,81.25140492327783,23.52881860813534,91.20903066532891,56.81527501173896,31.201325987110028
worker-439,manufacturing,51.670047823044705,47.84712571018114,78.17411577100712,80.93894992058235,98.16516332311978,68.70746565621609,82.28936212140891,34.617639865331654,37.35958011937984,22.28198622379869,39.003139302147524,22.583465465522202,40.41746880718746,59.76665301280284,9.718015347641252,51.75035842511455,58.65508433518502,96.39508054310306,36.2487070678238,49.43102459786773
worker-440,manufacturing,4.552893382109769,17.888791900482094,42.4665330306963,3.5243777695983414,54.19527406344737,40.51738773402528,34.95538919699425,26.675601915705727,91.61999585778172,0.9545977903705705,24.238549364395844,33.73935660382264,80.43216151773211,92.29125366687241,5.855096668746295,70.90065414527815,81.3249684689562,37.97705220362134,42.781081512954714,46.71923780361391
worker-441,manufacturing,37.54900424963641,62.5472287036641,89.51639198588884,33.42056662998105,58.242869925574794,63.76220021916361,29.56191688814622,4.617483334473382,17.24153095525609,0.2249253192203371,94.35690143485508,48.40663579422625,86.97163724659163,32.72842754837711,41.164387326987516,78.57113682424784,71.25550041418677,29.586377688103106,63.986551189410356,82.04701127762229
worker-442,manufacturing,33.42270499939573,68.82583572208995,6.29912996757489,82.29063061565056,46.87736227277887,62.889189034231954,32.536912219150835,61.170116775819274,43.76872666049173,95.27807361177982,94.49525882859592,51.2626189932517,72.75071768312901,72.19865564959743,99.08847776584182,3.373776900506187,0.09087333049460078,28.022663649231173,74.71465216374303,17.11223353138127
worker-443,manufacturing,22.686729151429187,6.09644794950065,2.07985056601816,16.926649470811096,49.21095139893653,96.89470963973098,92.09598719335332,47.05126666116194,6.926084919480491,17.005757130856004,33.764208119340196,89.6110991334506,12.506923703342132,42.241730251495746,78.85436322442627,44.294049651542835,84.72311010369624,87.33108983559357,33.26718079267329,36.71918805112565
worker-444,manufacturing,53.101285530853694,54.25738260486253,18.28803116164498,89.18563891381407,83.47793153475878,35.316570674315294,10.094712570134467,8.72363686048374,49.59240687677917,79.01233865492836,14.645668493105301,71.27145962156193,82.31665636778514,13.490041608181524,24.171903320247466,40.32670962697434,76.89510302554775,17.161454954541767,68.61679684245068,53.23488503297774
worker-445,manufacturing,25.842397254219073,68.23352804423538,25.319141913602607,9.221227726240821,60.73565280080686,0.497993591567214,18.77669031348902,22.014807953839586,50.95977753433102,10.880610796649803,31.152807064365717,72.25039976602662,27.018457808073705,37.30357826250125,20.435754594212753,51.449008835360935,91.43851844877385,43.58755653280877,53.224545010290036,56.823151346650434
worker-446,manufacturing,39.41351781772653,60.46464431219141,74.74932356948077,28.868209244390442,5.785874302311922,2.196398637097685,4.1816354847109665,42.26801278298331,33.61035977698107,26.076341512797786,16.734795801557134,90.84811044937376,20.89551659461517,69.47194248445122,13.053991213622606,40.4701042671439,95.50114261806434,61.55460260827294,2.245094355972699,69.8444952424965
worker-447,manufacturing,40.64406692933888,22.23013883756937,29.912359060557403,74.92655379525506,93.73525066389782,3.38877462578272,30.337624520349827,32.95128030794805,6.235507236004489,19.569313968333102,81.71760610661742,15.52620755526024,50.621812698554145,31.19770543732131,37.124366733825184,18.363832831999837,31.24850592856615,49.3753050010251,57.7741471330377,51.38110471904861
worker-448,manufacturing,91.19996519169504,31.00127295499059,43.546191651531664,75.60646591983262,99.65581203648921,70.16256531614056,31.561132998883657,1.4903482683240377,15.443899597754863,94.85873004441082,56.14815427948252,15.674798931673662,90.75768572453687,85.31566828141763,49.314462018940944,51.483001487181724,3.9630365137534374,79.63103685380139,55.18508558701486,25.98414577237499
worker-449,manufacturing,80.15206281537169,54.41922390565208,47.02243717892023,21.937636460964725,23.52318428712873,71.3174972296053,60.56466748209126,98.05909367994265,91.60317092357916,89.4694451620667,51.08388184905972,65.67590792809747,59.55245627750998,67.16563072106545,34.061247817944306,5.424003276318501,2.7750234722335287,46.38525236992659,50.007300323573936,59.66826014748994
worker-450,manufacturing,66.22657693758812,37.599594531400896,78.21276562492224,59.031695217098736,66.23797815507129,5.724259823555366,53.10012572227565,47.097087495697,55.98141416657707,11.364466724493527,48.46223435278175,43.678079830801366,94.15876156859157,14.48314010797952,98.30217455100565,61.78567455156336,33.84308227342301,72.24921735282658,27.648080830537904,22.980777093401784
worker-451,manufacturing,89.86018780799593,46.44501109532341,62.869759049950325,54.447290206117756,2.4026032672064934,24.881798766258022,49.58746729845704,12.646299012291385,47.24420233060985,22.686647901635425,82.55072389854183,41.103936329067494,84.61801229374652,31.864455301499074,25.196087056442252,67.41168825456644,40.75202748704084,93.85884949345966,18.904235151920957,25.15009192907097
worker-452,manufacturing,30.17025597267399,20.68921541810238,44.60698089733577,17.04124894819461,69.26776415594757,2.881118749474154,75.86274579693321,80.80464626618041,98.58010496263432,15.626228944985343,95.51265590794729,93.58119603134195,58.53460196722593,18.080050928857393,82.78906104334251,35.7009477421259,36.84688221489427,46.312540695692526,43.70597619079552,31.275938055454354
worker-453,manufacturing,19.791847968912656,31.10941918463922,77.94816294092445,37.07866091841178,21.888167841249683,19.971036299191702,24.694996098878697,76.16655589040121,69.49600537883896,48.51404258409541,89.19467097881267,81.76258257663845,14.112728249946649,46.05859536679249,98.53593739652412,61.66324039326896,30.79950360919035,60.8201959241755,92.0820460504976,28.947666569723516
worker-454,manufacturing,28.85979811049704,48.283739484574674,62.042957023050626,4.505594756463838,44.61223637900995,9.168913381769316,50.13178338319438,63.79502395412663,83.74312487218815,82.25880889241816,94.4336630422891,49.76739911678576,49.565423305433995,28.287702137863857,17.591320636398798,13.192217930203487,90.74640315462752,9.753952554816415,99.61292268440191,53.547875026773916
worker-455,manufacturing,95.14457957059902,85.03240741981149,19.092878754616617,32.285183284592456,10.641464103138887,92.00435345253662,59.16694085469953,75.89249263256575,99.97669056621542,40.51657786901054,94.36096399719281,24.320532815829853,84.5554799783606,11.933351741814457,97.50288582652446,33.64295682487345,60.51878038876386,65.07514000546685,65.81198184730542,99.58429427568551
worker-456,manufacturing,33.81868739381275,40.79573283597037,60.65174947558341,73.11814836648408,52.85645619426923,97.48580988898394,32.740896016092734,52.55784234789872,83.32238817032996,83.93800539036744,2.9452129760003998,87.09159364150524,8.281311794661573,70.55148977257326,35.174327077767344,54.925006416701514,94.88763587214673,0.7788661105369243,95.15130580614287,34.85486075473643
worker-457,manufacturing,95.45411338062421,74.04583046974953,97.49247274627885,72.41970568673418,17.958700883863145,85.9730490159684,16.3292061605935,96.26549282496191,95.09281566299622,96.84720509440415,11.222338568705903,76.96330900016899,94.66108770882227,88.2225278059599,80.45321795220617,8.714207630323024,66.90895205619859,29.081415984759985,75.70095895313513,21.988354570473724
worker-458,manufacturing,7.533957860429419,76.64902546183353,34.43210287427155,34.65317613521866,80.7977072076874,39.249139435699654,82.15754343588031,49.00623554674134,18.182796628637565,37.494839224678735,64.90917026302286,6.522717843749359,98.75878205187043,37.28571919352094,97.12804796244558,13.495014737944311,11.255784417771341,28.41548762266265,86.68811316989847,40.32137410882246
worker-459,manufacturing,30.630249138961176,86.7823204449188,69.5127139131717,29.342091846975094,83.56516991103345,58.58769391596572,64.2221528058894,33.87097408018555,35.57925476958559,3.4064592342672895,17.58568791583366,82.98342207616477,99.45913624620714,87.20331771545146,41.53509115879691,91.14877541140646,9.254717490842978,76.75258431511027,47.48535012314957,77.26005233187416
worker-460,manufacturing,90.51646543452388,49.862518259909336,96.80690231169497,22.59614829859009,14.691807338858432,76.78205815855267,68.55713438098759,78.82503186187293,19.175416181574246,65.25124290873588,31.077960101323544,90.95661950364646,82.152734946638,82.31452994696222,99.001982777038,18.36815438709779,74.84419778371435,90.38604973762875,18.854829395259763,78.35699525809862
worker-461,manufacturing,9.263425128504664,63.231383393636854,19.127031738507185,52.23215169377475,45.43808470397085,34.11980797104279,14.168777391056441,57.10443786233931,97.17258677411877,87.54033793926494,89.28998104792537,24.445104450168365,76.44094639401547,26.107551687794086,23.502127884147338,64.65832832844983,82.56780013549267,73.6701650244859,52.63037385826881,51.34288779704402
worker-462,manufacturing,24.858735877275496,95.15628828726595,55.572765568193425,71.08260029301812,41.72151398145907,2.182414326108517,55.21990712082791,4.870563333573797,41.59681158269913,36.62447425370544,48.705383371560885,25.43602345869518,66.21969869368081,40.41016568547106,12.361166205713502,86.0178820209788,73.404836144237,70.20049578137804,58.06779747248554,94.49227651645539
worker-463,manufacturing,51.67300355011585,22.83581314463331,44.03974311165542,40.57068379971109,78.82132209831312,67.46267905847199,13.521044941252825,20.494142225569632,38.997838254869436,8.370758135965062,60.28423457882646,34.70885339154073,62.72055841575907,59.0039281303692,45.173433072090106,92.04528523609059,16.297060622194437,73.9093983533259,49.168405666967516,26.30980470697536
worker-464,manufacturing,72.88073893942159,77.78382511360326,59.037979245340644,95.34703851558953,85.63645252824067,4.512503172498262,88.42736572789488,55.7370780118965,84.35010911908668,35.278945949531426,98.59824622970139,21.46875716070612,90.86286016414348,18.33581897897326,30.29944585674842,51.237535420590305,5.272625242427709,65.16568948119358,75.73090864935472,67.02969144803834
worker-465,manufacturing,30.268044915299598,37.08875804976994,25.352384444195597,86.16737674363041,99.13668248325281,2.5540265530530903,23.73143582461379,68.05098721652058,44.93880300435693,85.53495319197688,91.41194336823133,72.8102806020923,67.15060168412764,12.607005527148052,70.19191842850258,99.56445693705405,28.411479466731038,35.08331502330088,42.823572261559505,3.2510472035796045
worker-466,manufacturing,97.23139545598995,27.738851550758746,8.54481632348435,77.36689413522178,81.14713436041644,62.06088134052913,71.48242652452608,36.21213408060101,7.51607284366581,35.23145791134527,60.28674122271437,66.25366931890747,66.97584847985618,79.32933336803352,99.27024322882183,41.96741877032579,44.188403521927356,85.84462697086661,78.75789752410928,73.82079022762696
worker-467,manufacturing,35.23619548378232,78.02782532388163,42.27841180960053,24.88312999462665,44.96666854161315,78.07021838954607,47.29113947630444,25.46938444342748,10.821303400921757,71.97193155632382,77.15890614124412,17.878398328209354,87.16716749909055,45.289807331730195,86.89330413021563,58.109607635546126,92.06168566235384,34.389674374166724,81.91084431982594,8.095395909566328
worker-468,manufacturing,50.59328410575844,37.66295619169353,18.050833513458986,19.576954743893815,96.48113693962647,28.598203114287724,3.725043869997313,46.21777696702309,51.277048828963025,24.888910030798193,23.44213038289167,83.53954746823507,24.962519151440997,16.063640568068514,58.406166898483804,26.63817180229059,13.371158696394236,99.9648398221317,93.10951545760706,22.382597679708528
worker-469,manufacturing,39.34947284006945,2.319990085056356,89.70756226625177,58.835634153580884,73.47777933201718,35.222962295269426,37.15315669253426,1.2574495850187217,69.99071185891856,58.54641826453414,58.48336512412108,85.02315698185487,30.34437150416447,4.10257942682517,79.99343916710049,71.0109560489829,30.96375949214011,79.69360714320429,34.368251798295915,65.62252428351945
worker-470,manufacturing,12.315224822774018,9.882242271759523,83.89114629573884,90.49827182744062,28.878585553630586,92.00934886692347,69.31416004907284,79.48427098191223,7.298045227495797,63.958053519622936,19.35299224639201,5.59168792881688,64.85822406788108,84.44392179522502,43.0639754009977,47.91567559354334,26.962723220788476,40.31613353182581,39.685379040541356,52.35830659055277
worker-471,manufacturing,54.21192924846178,86.61482298898862,59.91602511741988,54.17238028928948,84.90102697369514,53.688344143566034,19.842031210372923,76.65759615182553,79.62359170952382,39.839536162479064,49.998480312668114,68.1438867600467,50.00663712229879,68.45155144344857,99.09300844774535,22.856304020036422,26.065882626406257,68.1814944765256,77.62264709503675,97.50071427643425
worker-472,manufacturing,78.04567559952945,46.98106688410961,97.64949702972814,10.711751888334875,51.598423056039024,11.627834951167149,73.38814496281604,88.08411227111267,9.661760877826065,36.087703855247696,50.671548924204004,74.2182478264362,75.38855628284799,92.79431422898804,79.00888555261811,98.98362765686383,21.941973134203874,17.91372299298234,63.348682329073306,68.63711876213817
worker-473,manufacturing,52.32361094354205,77.98341513694962,72.59810820145888,40.22128048399072,67.6793003782574,4.406950728168379,30.081355641113316,32.88278226216717,6.242004879577134,99.96171420358839,88.55689581845454,93.69650128063883,78.60983388564358,68.1163383519143,72.40574817838178,6.962980975755462,92.36195627553954,42.036644133467625,78.91385239807633,64.59590149649041
worker-474,manufacturing,27.133945703557682,73.52680437595225,16.08729198291693,44.94057762380172,63.22381747699344,36.9395992982438,70.59974311780415,84.44367331564375,98.6437907239077,71.35355778538079,43.20616875135982,77.1950016748557,35.028643125515124,45.09393946540524,84.71163005514913,59.656663954533464,3.9236451930660277,95.5627687014402,86.52618043828555,60.89036402377217
worker-475,manufacturing,17.90345983749345,69.15069599314364,81.07011599389851,87.25335342675461,68.1496764696195,6.6830399534723695,10.425357035626337,0.5590661997391999,99.80079471614243,88.59265104347482,20.103959791940518,52.383216168739025,50.56285786754589,0.6586773765396847,39.03346654974298,53.70894409162129,81.38833196202472,73.42034222679405,83.37305490028818,76.67777674188565
worker-476,manufacturing,98.14733235246281,39.8283484693804,83.3249688436935,85.10339117934011,56.103240150874456,85.6030005897069,33.15885141791315,89.76879607526786,13.347516636749003,54.83595400519964,18.222353055713725,53.81136561538836,23.267261247659164,65.92806714677887,84.58632822406528,79.9168745438847,40.29396634472282,51.66975054403403,52.050071654534236,52.55779627565441
worker-477,manufacturing,41.31440805084844,29.465561695998655,79.89643785982786,90.63349288113542,17.705855828592032,29.09160446197152,0.011183456619867638,1.0179123851867145,17.713866933509358,90.63313482502654,2.4718213500569797,13.157837301689213,87.0348808582776,52.66072341587152,16.2729725680962,3.0978181381302705,54.20520244578499,24.513549755056275,67.87346718746348,30.665734077988517
worker-478,manufacturing,61.366395538913146,14.922814755937285,33.223771144541416,97.40658188220866,25.93841202986703,55.30322921809155,11.78345335954426,42.53690901631053,62.793194746613956,42.96303712214359,55.75815324472797,18.138435357296657,91.88709392035025,75.61004126443981,96.2909443906249,68.55359974933228,48.723261696951894,80.76085189709461,84.24352318106686,37.733412901733885
worker-479,manufacturing,16.599674558260247,95.9054853261124,1.9256889985862058,73.23452404522858,12.672017361214738,6.088894392300748,67.00491520797223,5.036393258496885,91.33241144013468,13.44784188977206,51.070631862149554,15.710538559591726,8.879821277163192,7.9902204605105664,35.33156480818133,93.79093780906493,58.55076160804402,30.64186185487996,95.40152740483167,62.689253359263596
worker-480,manufacturing,80.26030793136941,75.46123264354414,34.57590666195579,43.08269547529252,44.655315167951414,19.372259650676003,85.93379233397928,53.41664072919974,47.692540141206464,92.11506752096757,38.396419187339006,60.01390904188931,15.38217073514213,51.96542687776159,87.4991605968183,49.850735536575044,95.49904639419569,95.73003516918945,41.66413377616682,64.25282041256973
